,Município,<1 Ano,1-4,5-9,10-14,15-19,20-34,35-49,50-64,65-79,80 e+
120,Jacaraci,1,0,1,0,0,4,1,1,0,1
121,Jacobina,0,1,1,0,1,1,3,1,0,0
122,Jaguaquara,0,1,0,0,1,2,2,0,0,0
123,Jaguarari,0,0,0,0,1,0,1,0,0,0
124,Jandaíra,0,0,0,0,0,4,0,1,0,0
125,Jequié,0,0,1,1,1,0,3,0,0,0
126,Jeremoabo,0,0,0,0,0,1,0,0,0,0
127,Juazeiro,1,0,0,0,3,5,4,3,2,0
128,Lamarão,0,0,0,1,1,3,3,8,0,0
129,Lapão,0,0,0,0,0,1,0,0,0,0
130,Lauro de Freitas,7,3,7,12,5,17,33,15,6,2
131,Luís Eduardo Magalhães,0,0,1,0,0,2,1,0,0,0
132,Macajuba,0,0,0,0,0,0,1,0,0,0
133,Macaúbas,0,1,2,1,0,2,3,1,1,0
134,Madre de Deus,6,7,24,41,32,90,107,81,38,5
135,Mairi,0,0,1,0,1,1,0,4,0,0
136,Manoel Vitorino,0,0,0,0,0,0,1,0,0,0
137,Maracás,0,0,0,0,0,0,1,1,0,0
138,Maragogipe,0,0,0,0,0,1,1,0,0,0
139,Marcionílio Souza,0,0,0,0,0,1,1,0,0,0
140,Mascote,0,0,0,0,0,1,0,0,1,0
141,Mata de São João,0,1,0,0,1,5,6,3,1,0
142,Medeiros Neto,0,0,1,0,0,0,1,1,0,0
143,Miguel Calmon,0,1,1,1,2,2,2,3,1,0
144,Mirangaba,0,0,0,0,2,0,0,0,0,0
145,Morpará,0,1,0,0,0,0,0,0,0,0
146,Morro do Chapéu,0,1,0,1,0,0,2,2,0,0
147,Mucugê,0,0,0,0,0,0,1,0,0,0
148,Mucuri,1,2,1,3,0,11,14,11,3,0
149,Muquém de São Francisco,0,1,0,0,0,1,1,0,0,0
150,Muritiba,0,0,0,0,1,7,14,3,1,0
151,Nazaré,0,0,0,0,0,1,0,0,0,0
152,Nova Redenção,0,0,1,0,0,0,2,0,0,0
153,Nova Viçosa,5,4,1,6,3,22,28,24,15,2
154,Novo Horizonte,0,0,0,0,1,0,0,0,1,0
155,Novo Triunfo,0,0,1,0,0,0,0,0,0,0
156,Olindina,2,3,0,3,3,13,13,5,2,5
157,Oliveira dos Brejinhos,1,0,0,0,0,0,1,0,0,0
158,Paramirim,0,0,0,0,0,1,1,0,0,0
159,Paratinga,0,0,0,0,1,1,2,0,0,0
160,Paripiranga,0,0,1,0,1,1,1,0,0,0
161,Paulo Afonso,0,0,0,0,0,1,0,0,0,0
162,Pé de Serra,0,0,0,0,1,0,3,1,0,0
163,Pedrão,0,1,4,9,0,20,11,21,6,2
164,Pedro Alexandre,0,0,0,0,0,5,2,1,0,0
165,Pindaí,0,0,0,0,1,0,0,0,0,0
166,Pindobaçu,0,0,0,0,0,1,0,0,0,0
167,Piripá,0,0,0,0,0,0,1,0,0,0
168,Pojuca,1,0,0,0,0,1,4,3,1,0
169,Ponto Novo,0,0,0,0,0,2,0,1,0,0
170,Porto Seguro,4,1,3,2,4,13,13,10,3,0
171,Prado,0,0,0,0,3,2,1,1,0,0
172,Presidente Tancredo Neves,0,0,0,0,0,1,1,0,0,0
173,Queimadas,0,0,0,0,0,0,1,1,0,0
174,Quijingue,0,0,1,1,0,0,0,0,0,0
175,Quixabeira,0,0,0,0,0,1,0,0,0,0
176,Rafael Jambeiro,0,0,0,0,1,2,1,2,0,0
177,Remanso,0,0,0,0,0,1,0,0,0,0
178,Riachão do Jacuípe,4,4,2,1,9,24,50,37,18,2
179,Riacho de Santana,0,0,0,0,0,0,0,1,0,0
180,Ribeira do Amparo,0,0,0,0,0,0,1,0,0,0
181,Ribeira do Pombal,0,1,2,4,4,9,2,4,1,1
182,Rio Real,20,15,18,32,42,135,90,51,22,4
183,Rodelas,0,0,0,0,0,0,1,1,0,0
184,Ruy Barbosa,0,0,0,0,0,0,2,1,0,0
185,Salinas da Margarida,0,0,0,0,0,0,0,1,0,0
186,Salvador,38,67,173,206,205,1080,1245,869,346,54
187,Santa Bárbara,0,0,1,5,10,9,9,4,0,2
188,Santa Luzia,0,0,0,1,0,0,0,0,0,0
189,Santa Maria da Vitória,0,0,0,1,2,0,1,0,2,0
190,Santa Rita de Cássia,0,0,0,0,0,0,2,1,0,0
191,Santaluz,0,0,0,0,1,0,0,0,0,0
192,Santana,0,0,0,0,0,1,0,0,0,0
193,Santanópolis,0,0,1,6,4,2,2,5,3,0
194,Santo Amaro,2,2,2,5,2,20,36,10,8,2
195,Santo Antônio de Jesus,1,0,0,0,0,0,3,1,0,0
196,Santo Estêvão,0,0,2,0,1,5,3,1,0,0
197,São Desidério,4,9,4,9,9,23,25,12,5,0
198,São Domingos,0,0,1,0,0,0,0,0,0,0
199,São Felipe,0,0,0,0,0,1,0,0,0,0
200,São Francisco do Conde,23,4,7,20,34,149,100,76,18,0
201,São Gonçalo dos Campos,0,0,0,3,4,9,10,1,0,0
202,São José do Jacuípe,0,0,0,0,0,1,0,0,0,0
203,São Miguel das Matas,0,0,0,0,0,0,2,0,0,0
204,São Sebastião do Passé,0,2,5,2,3,15,23,17,7,0
205,Sapeaçu,0,0,0,0,0,1,1,0,0,0
206,Sátiro Dias,0,0,1,2,3,8,7,12,4,0
207,Sebastião Laranjeiras,0,0,1,0,2,3,1,0,1,0
208,Senhor do Bonfim,0,0,1,0,0,2,1,0,0,0
209,Serra Dourada,1,0,0,1,0,1,0,0,0,0
210,Serrinha,0,1,0,0,2,0,0,1,1,0
211,Serrolândia,0,0,1,0,4,5,3,0,0,0
212,Simões Filho,1,1,2,4,6,13,25,10,2,1
213,Sítio do Quinto,0,0,0,0,0,1,1,1,0,0
214,Sobradinho,0,0,0,0,1,0,0,0,0,0
215,Souto Soares,0,0,0,0,0,1,0,0,0,0
216,Tanhaçu,0,0,1,0,0,0,0,0,0,0
217,Taperoá,0,0,0,1,0,1,2,2,0,0
218,Tapiramutá,1,0,0,0,0,1,0,0,0,0
219,Teixeira de Freitas,1,0,1,4,15,38,37,19,6,3
220,Teodoro Sampaio,0,0,0,0,0,1,0,0,1,0
221,Teolândia,0,0,1,0,0,0,1,0,0,0
222,Terra Nova,2,0,5,3,10,32,23,10,7,0
223,Tucano,1,1,1,0,1,0,2,4,1,0
224,Uauá,0,0,0,0,0,1,1,1,0,0
225,Ubaíra,1,1,1,0,1,9,2,1,1,0
226,Ubaitaba,0,0,1,0,0,0,0,0,0,0
227,Uibaí,0,0,1,1,0,0,0,1,0,0
228,Uruçuca,0,0,0,0,0,1,2,2,0,0
229,Utinga,0,0,1,0,0,0,0,0,1,0
230,Valença,2,3,0,3,3,11,6,2,1,0
231,Valente,1,0,0,0,0,1,1,0,0,0
232,Várzea Nova,0,0,0,0,0,3,0,0,0,0
233,Vera Cruz,0,0,0,0,1,1,7,4,1,1
234,Vitória da Conquista,1,3,4,2,2,21,10,9,3,0
235,Wanderley,0,0,0,1,0,0,0,0,0,0
236,Wenceslau Guimarães,0,0,0,0,0,1,0,0,0,0
