,Município,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez
102,Lapão,0,5,3,5,38,22,1,1,0,0,0,0
103,Lauro de Freitas,0,0,0,1,1,0,4,4,2,2,0,0
104,Lençóis,5,1,0,0,0,0,0,0,0,0,0,0
105,Licínio de Almeida,0,0,0,0,0,1,0,0,0,0,0,0
106,Livramento de Nossa Senhora,0,0,0,1,3,1,0,0,0,0,0,0
107,Luís Eduardo Magalhães,0,0,3,3,0,0,0,0,0,0,0,0
108,Macaúbas,3,7,8,6,3,5,1,1,0,0,0,0
109,Madre de Deus,0,0,1,0,0,4,2,0,0,1,0,0
110,Maetinga,0,0,0,0,0,1,0,0,0,0,0,0
111,Mairi,0,1,0,0,0,0,0,0,0,0,0,0
112,Malhada,0,0,0,0,1,0,0,0,0,0,0,0
113,Manoel Vitorino,0,0,0,0,0,1,0,0,0,0,0,0
114,Maracás,0,0,0,3,3,3,0,0,0,0,0,0
115,Maragogipe,0,0,0,0,0,1,0,0,0,0,0,0
116,Mascote,0,0,0,1,1,0,0,0,0,0,0,0
117,Mata de São João,0,0,0,0,0,3,0,4,0,1,1,2
118,Miguel Calmon,0,0,0,0,0,0,1,0,0,0,0,0
119,Mirangaba,0,0,0,1,0,2,0,0,0,0,0,0
120,Monte Santo,0,0,0,1,0,0,0,0,0,0,0,0
121,Morpará,0,17,6,1,0,0,0,0,0,0,0,0
122,Morro do Chapéu,1,0,0,2,2,5,0,4,0,2,1,0
123,Mucuri,0,4,0,0,1,13,1,1,3,0,0,0
124,Muritiba,0,0,0,0,6,1,1,2,1,0,0,0
125,Mutuípe,0,5,0,0,0,0,0,0,0,0,1,0
126,Nova Fátima,0,0,2,0,2,6,2,2,1,0,1,1
127,Nova Viçosa,0,0,0,1,0,2,0,1,0,0,0,0
128,Novo Horizonte,0,1,1,0,0,0,0,0,0,0,0,0
129,Oliveira dos Brejinhos,0,0,0,0,1,0,0,0,0,0,0,0
130,Ourolândia,0,0,0,0,0,2,1,0,0,0,0,0
131,Palmeiras,0,4,0,0,0,0,0,0,0,0,0,0
132,Paramirim,15,54,31,27,12,0,1,0,0,0,0,0
133,Paratinga,0,0,2,1,0,0,0,0,0,0,0,0
134,Paulo Afonso,0,0,0,2,0,0,0,2,0,1,1,0
135,Pé de Serra,0,0,0,0,1,0,0,0,0,3,2,1
136,Piatã,0,0,0,0,1,0,0,0,0,0,0,0
137,Pintadas,0,0,0,0,0,1,3,2,0,1,0,0
138,Piritiba,0,0,0,0,0,1,1,0,0,0,0,0
139,Pojuca,0,0,0,0,0,0,0,1,0,0,0,0
140,Ponto Novo,0,0,0,5,7,1,0,0,1,0,1,0
141,Porto Seguro,0,1,2,4,9,7,7,3,0,0,1,2
142,Prado,0,0,0,0,0,0,0,1,0,0,0,1
143,Presidente Dutra,0,0,0,0,0,0,0,0,0,0,1,0
144,Presidente Jânio Quadros,1,0,0,0,0,0,0,2,1,0,0,0
145,Presidente Tancredo Neves,0,0,0,4,2,2,0,0,0,0,0,0
146,Quijingue,0,0,0,0,1,0,0,0,0,0,0,0
147,Rafael Jambeiro,0,0,0,0,6,0,0,1,0,0,0,0
148,Remanso,3,3,3,0,1,1,1,0,0,0,0,0
149,Riachão do Jacuípe,1,1,2,4,26,27,16,19,6,20,8,0
150,Ribeira do Pombal,0,0,0,0,0,0,0,0,0,1,0,0
151,Rio Real,0,0,0,0,0,5,51,88,59,58,37,21
152,Rodelas,0,0,0,0,1,0,0,0,0,0,0,0
153,Ruy Barbosa,0,0,0,0,0,4,1,0,0,0,0,0
154,Salvador,4,17,20,17,26,79,187,167,168,97,77,66
155,Santa Bárbara,4,7,25,37,18,1,3,0,0,0,0,0
156,Santa Luzia,1,0,0,0,0,0,0,0,0,0,0,0
157,Santaluz,0,0,0,0,0,1,0,0,0,0,0,0
158,Santanópolis,0,0,0,0,1,1,0,0,12,0,0,0
159,Santo Amaro,0,0,0,0,0,0,1,2,3,3,0,0
160,Santo Antônio de Jesus,1,1,0,0,0,0,0,4,1,0,0,0
161,Santo Estêvão,1,1,1,2,4,5,11,3,2,1,1,0
162,São Desidério,0,0,2,0,0,0,0,0,1,3,0,2
163,São Francisco do Conde,0,0,1,1,2,3,24,6,1,3,2,0
164,São Gonçalo dos Campos,0,0,0,0,0,0,0,0,0,1,0,0
165,São José do Jacuípe,0,0,0,0,1,0,0,0,0,0,0,0
166,São Sebastião do Passé,2,0,0,0,8,1,1,0,0,0,0,0
167,Seabra,0,3,3,7,12,3,0,0,0,0,1,0
168,Sebastião Laranjeiras,0,0,0,1,1,0,1,0,1,0,0,0
169,Senhor do Bonfim,0,0,0,1,0,0,1,2,0,1,0,0
170,Serra Dourada,0,1,0,0,1,2,0,0,0,0,0,0
171,Serrinha,0,1,0,0,0,0,0,0,0,0,0,0
172,Serrolândia,1,4,0,1,1,3,1,0,0,0,0,0
173,Simões Filho,0,0,0,3,1,0,21,8,9,8,7,4
174,Tanquinho,0,0,0,0,0,0,0,0,0,0,0,1
175,Taperoá,1,0,0,0,0,0,0,0,0,0,0,0
176,Teixeira de Freitas,0,0,0,0,1,0,1,3,0,1,1,0
177,Teodoro Sampaio,0,0,1,1,0,0,0,0,0,0,0,0
178,Terra Nova,0,0,1,0,0,0,0,0,0,0,0,0
179,Tremedal,0,0,0,0,0,0,0,0,0,0,1,0
180,Tucano,0,0,0,0,0,0,4,1,1,2,0,0
181,Uauá,0,0,0,0,1,1,0,0,0,0,0,0
182,Ubaíra,1,0,1,0,0,0,4,2,2,1,0,1
183,Ubaitaba,0,0,0,0,0,0,0,1,1,0,0,0
184,Ubatã,0,0,0,0,0,0,1,0,0,0,0,0
185,Una,0,2,0,0,0,0,0,0,0,0,0,1
186,Urandi,0,0,7,5,13,1,0,0,0,0,0,0
187,Uruçuca,0,0,0,0,0,0,0,0,0,0,1,0
188,Utinga,0,0,0,0,0,0,0,0,1,0,0,0
189,Valença,0,0,1,0,0,5,7,7,0,2,3,1
190,Valente,0,0,0,1,2,0,0,1,0,0,0,0
191,Várzea do Poço,0,0,0,0,1,0,0,0,0,0,0,0
192,Vera Cruz,0,4,3,1,4,2,4,5,2,12,19,0
193,Vitória da Conquista,3,3,6,7,16,17,12,6,4,3,1,0
194,Wenceslau Guimarães,0,0,0,0,0,0,0,0,1,0,0,0
