,Município,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez
167,Itaeté,3,16,20,4,5,1,2,1,0,0,0,0
168,Itagi,0,10,16,20,12,3,2,3,1,1,0,0
169,Itagibá,1,39,176,109,35,5,6,2,1,0,0,0
170,Itagimirim,0,6,4,7,4,1,0,0,0,0,0,0
171,Itaguaçu da Bahia,1,0,1,2,0,0,0,0,0,0,0,0
172,Itaju do Colônia,1,41,1,3,2,0,0,0,0,0,0,0
173,Itajuípe,38,181,43,30,20,3,2,0,1,6,6,7
174,Itamaraju,28,184,319,65,19,15,10,3,1,1,2,3
175,Itambé,0,9,9,19,12,0,0,0,0,0,0,0
176,Itanagra,0,0,0,1,1,0,1,0,0,0,0,0
177,Itanhém,4,52,102,21,6,0,1,0,0,0,0,0
178,Itaparica,0,0,1,0,26,15,6,8,8,3,0,1
179,Itapé,37,142,89,11,7,0,1,0,0,3,0,0
180,Itapebi,7,15,19,5,14,5,1,3,0,1,3,0
181,Itapetinga,7,572,1033,158,107,50,0,3,0,2,1,0
182,Itapicuru,0,0,0,0,0,0,0,1,0,0,0,0
183,Itapitanga,6,42,102,14,4,1,0,0,0,0,0,0
184,Itatim,1,0,2,1,1,0,1,1,0,1,0,0
185,Itiruçu,1,7,3,0,0,0,1,0,0,1,0,0
186,Itiúba,0,3,13,5,0,0,0,0,0,0,0,0
187,Itororó,16,305,296,94,32,4,4,0,0,0,0,1
188,Ituaçu,4,6,15,11,3,0,0,0,0,8,24,20
189,Ituberá,3,10,17,10,21,0,1,2,1,0,0,0
190,Iuiú,13,24,16,1,0,0,0,0,0,0,0,0
191,Jaborandi,2,2,2,8,1,2,1,2,2,0,0,0
192,Jacaraci,3,2,4,1,0,0,0,0,0,0,0,0
193,Jacobina,71,410,306,29,20,12,4,4,1,1,5,9
194,Jaguaquara,2,13,10,25,1,0,0,0,0,0,0,2
195,Jaguarari,66,141,93,33,6,1,0,0,2,0,0,0
196,Jandaíra,2,20,1,0,0,0,0,0,0,0,0,1
197,Jequié,57,109,156,100,51,17,19,9,4,5,16,24
198,Jeremoabo,229,63,33,102,15,1,2,0,0,0,0,0
199,Jiquiriçá,1,0,3,1,1,0,1,0,0,0,0,0
200,Jitaúna,0,5,9,3,4,9,0,0,0,0,0,0
201,João Dourado,0,3,4,7,0,0,0,0,0,0,0,0
202,Juazeiro,35,200,391,190,43,14,7,8,2,4,5,4
203,Jucuruçu,1,0,0,0,0,0,0,0,0,0,0,0
204,Jussara,0,12,5,1,0,0,2,0,0,1,0,0
205,Jussari,46,52,6,2,1,0,0,2,0,1,6,2
206,Jussiape,0,0,0,4,1,0,0,0,0,0,0,0
207,Lafaiete Coutinho,0,0,3,0,0,0,0,0,0,0,0,0
208,Lagoa Real,1,2,11,6,2,0,0,0,0,0,0,0
209,Laje,1,1,4,1,0,0,0,0,0,0,0,0
210,Lajedão,2,4,6,3,0,1,0,0,0,0,0,0
211,Lajedo do Tabocal,0,1,15,0,2,1,0,0,0,0,0,0
212,Lamarão,0,0,8,1,0,0,0,0,0,1,0,0
213,Lapão,2,2,10,5,3,0,2,0,2,1,0,0
214,Lauro de Freitas,5,18,14,5,1,8,2,1,0,1,2,1
215,Lençóis,0,3,9,15,3,1,2,0,0,0,0,0
216,Licínio de Almeida,0,0,3,0,0,0,0,0,0,0,0,0
217,Livramento de Nossa Senhora,1,1,19,10,5,0,0,0,0,0,0,0
218,Luís Eduardo Magalhães,67,121,219,145,54,17,7,9,21,7,6,4
219,Macajuba,1,0,3,0,0,0,0,0,0,1,0,0
220,Macarani,0,36,59,64,6,2,1,2,0,1,0,0
221,Macaúbas,29,16,61,16,5,5,1,0,1,1,1,30
222,Macururé,0,3,28,31,0,1,0,0,0,0,0,0
223,Madre de Deus,0,0,0,0,0,0,0,0,2,0,0,0
224,Maetinga,0,0,3,0,0,0,0,0,0,0,0,0
225,Maiquinique,0,2,10,5,3,1,0,0,0,0,0,0
226,Mairi,81,77,38,6,12,0,0,1,0,1,0,0
227,Malhada,0,5,2,0,0,0,0,0,0,0,0,0
228,Malhada de Pedras,3,3,5,2,0,0,0,0,0,0,0,0
229,Manoel Vitorino,2,0,10,48,68,3,0,0,0,0,0,1
230,Mansidão,0,4,3,0,0,0,0,0,0,0,0,0
231,Maracás,19,14,12,4,0,1,0,0,0,0,1,6
232,Maragogipe,0,11,1,0,0,0,0,0,0,1,0,0
233,Maraú,4,22,18,3,2,0,0,0,0,0,2,0
234,Marcionílio Souza,36,148,0,0,0,0,0,0,0,0,0,0
235,Mascote,63,292,127,17,26,14,2,3,0,1,1,1
236,Mata de São João,1,3,3,3,3,1,2,2,0,0,2,0
237,Matina,39,34,0,1,0,0,0,0,0,0,0,0
238,Medeiros Neto,4,20,25,8,4,1,1,0,0,0,0,3
239,Miguel Calmon,51,62,8,1,0,0,0,0,0,0,0,0
240,Milagres,4,12,4,1,1,0,0,0,0,0,0,0
241,Mirangaba,0,6,41,2,0,1,0,0,0,0,1,0
242,Mirante,0,7,2,0,0,0,0,1,0,0,0,0
243,Monte Santo,2,6,3,12,12,0,2,0,0,0,0,0
244,Morro do Chapéu,40,36,64,45,11,1,0,0,0,0,3,2
245,Mortugaba,0,1,1,0,0,0,0,0,0,0,0,0
246,Mucugê,0,0,2,1,1,0,0,0,0,0,0,0
247,Mucuri,26,55,150,185,57,13,2,1,5,4,4,5
248,Mulungu do Morro,3,22,4,2,0,0,0,0,1,1,2,0
249,Mundo Novo,2,11,40,7,1,0,0,0,0,0,0,0
250,Muniz Ferreira,0,0,1,2,0,0,1,0,0,0,0,0
251,Muritiba,7,12,15,12,9,2,1,1,2,3,2,3
252,Mutuípe,0,1,4,3,0,1,0,2,0,1,0,0
253,Nazaré,0,4,17,28,0,0,0,0,0,0,0,0
254,Nilo Peçanha,3,2,9,7,3,0,0,0,0,0,0,0
255,Nordestina,0,11,20,4,1,2,2,0,0,0,0,0
256,Nova Canaã,0,4,5,0,0,0,0,0,0,0,0,0
257,Nova Ibiá,0,0,3,5,3,2,1,1,0,0,0,0
258,Nova Itarana,0,0,8,14,5,1,0,0,0,2,0,0
259,Nova Redenção,0,25,32,5,0,0,0,0,0,0,0,0
260,Nova Viçosa,47,173,105,6,6,2,0,0,10,6,18,228
261,Novo Horizonte,0,5,7,6,1,2,0,0,0,0,0,0
262,Novo Triunfo,6,16,7,0,0,0,0,0,0,0,0,0
263,Olindina,2,0,1,0,0,0,0,0,0,0,0,0
264,Oliveira dos Brejinhos,0,6,12,12,2,1,0,0,1,0,0,0
265,Ourolândia,67,71,41,23,10,0,1,2,0,0,0,0
266,Palmas de Monte Alto,1,6,3,0,0,0,0,0,0,0,0,0
267,Palmeiras,0,2,4,0,0,0,0,0,0,0,0,0
268,Paramirim,30,29,40,47,24,1,1,0,0,0,0,1
269,Paratinga,2,13,11,9,10,3,1,2,0,0,0,0
270,Paripiranga,27,368,447,64,30,1,6,4,0,3,2,2
271,Pau Brasil,2,239,406,7,0,0,0,0,0,0,2,0
272,Paulo Afonso,16,36,322,329,36,1,0,2,0,0,0,2
273,Pé de Serra,1,7,3,4,2,0,0,0,0,0,0,1
274,Pedro Alexandre,1,2,1,0,0,0,0,0,0,0,0,0
275,Piatã,0,0,1,1,0,0,0,0,0,0,0,0
276,Pilão Arcado,0,1,0,6,9,2,3,0,0,0,0,0
277,Pindaí,66,40,9,0,0,0,0,0,0,0,0,0
278,Pindobaçu,2,2,4,1,1,0,0,0,0,0,0,0
279,Pintadas,7,7,11,2,3,0,0,1,2,0,0,0
280,Piraí do Norte,0,0,2,0,1,2,0,0,0,0,0,0
281,Piripá,8,28,27,47,17,3,0,3,0,0,1,0
282,Piritiba,75,67,36,0,0,0,0,0,0,0,0,0
283,Planaltino,0,2,6,1,1,1,0,0,1,0,0,0
284,Planalto,13,58,157,107,103,20,16,2,0,0,0,0
285,Poções,1,27,34,9,1,1,0,0,0,0,0,0
286,Pojuca,0,1,2,1,0,1,0,1,0,0,0,0
287,Ponto Novo,2,22,36,8,5,1,0,1,1,0,0,0
288,Porto Seguro,23,114,184,132,55,32,30,24,32,137,27,26
289,Potiraguá,0,0,0,1,0,0,0,0,0,0,0,1
290,Prado,1,5,33,9,2,1,1,0,0,0,1,0
291,Presidente Dutra,7,49,34,20,4,3,3,0,0,0,1,0
292,Presidente Jânio Quadros,0,0,11,4,0,0,0,0,0,0,0,0
293,Presidente Tancredo Neves,2,10,4,0,0,0,0,0,0,0,0,0
294,Queimadas,0,15,19,10,4,0,0,0,0,0,0,0
295,Quijingue,1,4,6,7,4,0,0,0,0,0,0,0
296,Quixabeira,9,14,15,3,1,0,1,1,0,0,0,0
297,Rafael Jambeiro,0,0,5,0,1,0,1,0,0,0,0,0
298,Remanso,8,25,39,21,19,6,4,4,2,2,1,1
299,Retirolândia,6,13,5,8,2,0,0,0,0,0,0,0
300,Riachão das Neves,0,5,1,1,0,0,0,0,0,0,0,0
301,Riachão do Jacuípe,5,11,5,2,0,0,0,0,0,3,0,0
302,Riacho de Santana,0,16,8,4,0,0,0,0,0,0,0,0
303,Ribeira do Amparo,0,29,68,15,11,0,0,0,0,0,0,0
304,Ribeira do Pombal,1,18,2,0,0,0,0,0,0,0,0,0
305,Ribeirão do Largo,0,0,5,1,2,0,0,1,0,0,0,0
306,Rio de Contas,15,15,16,12,0,0,0,0,0,0,0,0
307,Rio do Antônio,2,1,1,2,0,0,0,1,0,0,0,0
308,Rio do Pires,2,9,6,2,11,1,0,0,0,0,0,0
309,Rio Real,10,7,11,2,4,1,0,8,2,2,0,0
310,Rodelas,3,0,1,3,1,0,0,0,0,0,0,0
311,Ruy Barbosa,10,10,7,12,0,0,0,1,1,0,1,0
312,Salvador,336,542,644,390,370,361,291,259,256,259,289,254
313,Santa Bárbara,0,2,1,2,0,0,0,0,0,0,0,0
314,Santa Brígida,318,170,93,14,1,0,0,0,0,0,0,0
315,Santa Cruz Cabrália,4,49,62,3,6,3,8,11,9,1,5,2
316,Santa Cruz da Vitória,0,18,72,12,5,0,0,2,1,0,0,0
317,Santa Inês,0,0,3,7,4,0,0,0,0,0,0,0
318,Santa Luzia,2,7,15,35,19,52,36,3,9,2,2,2
319,Santa Maria da Vitória,3,41,9,0,1,0,0,0,0,0,0,0
320,Santa Rita de Cássia,4,3,3,0,0,1,0,0,0,0,3,0
321,Santa Teresinha,1,2,2,0,0,1,0,0,0,0,0,1
322,Santaluz,38,42,26,6,6,1,0,0,0,1,0,10
323,Santana,15,17,11,9,3,0,0,1,0,0,4,0
324,Santanópolis,0,0,1,0,0,0,0,0,0,0,0,0
325,Santo Amaro,4,2,5,0,1,0,1,1,1,0,0,0
326,Santo Antônio de Jesus,2,78,114,25,15,17,0,7,8,0,8,6
327,Santo Estêvão,4,2,1,0,0,0,0,0,0,0,0,0
328,São Desidério,0,5,11,10,6,0,1,1,0,0,0,0
329,São Domingos,1,10,3,6,1,2,0,1,0,0,0,0
330,São Felipe,0,0,10,12,1,0,0,0,1,0,0,0
331,São Félix,2,1,1,1,0,0,0,0,0,0,0,0
332,São Félix do Coribe,6,28,1,0,0,0,0,0,1,0,0,0
333,São Francisco do Conde,1,1,0,0,4,13,8,13,3,0,0,1
334,São Gabriel,1,7,2,7,0,1,0,0,0,0,0,0
335,São Gonçalo dos Campos,0,4,2,0,1,1,0,0,0,0,0,1
336,São José da Vitória,9,117,92,153,24,3,1,1,0,0,4,7
337,São José do Jacuípe,0,6,1,0,0,0,0,0,0,0,0,0
338,São Miguel das Matas,0,2,1,0,0,0,0,0,0,0,0,0
339,São Sebastião do Passé,1,2,4,1,3,0,3,0,1,1,1,2
340,Sapeaçu,0,0,8,8,1,2,4,4,4,6,0,0
341,Sátiro Dias,0,0,8,15,6,1,1,0,0,0,0,0
342,Saubara,0,0,0,0,0,0,0,0,0,1,0,0
343,Saúde,1,16,48,23,5,0,0,1,0,0,0,1
344,Seabra,3,25,189,94,32,4,1,0,0,0,3,1
345,Sebastião Laranjeiras,0,47,86,1,2,0,0,0,0,0,0,0
346,Senhor do Bonfim,23,80,131,95,152,71,19,13,21,7,9,3
347,Sento Sé,6,2,7,24,61,6,8,4,0,0,0,0
348,Serra do Ramalho,10,46,44,1,0,1,0,0,0,0,0,0
349,Serra Dourada,5,6,7,4,6,0,0,0,0,0,0,0
350,Serra Preta,0,1,0,1,0,0,0,0,0,0,0,0
351,Serrinha,103,195,328,106,34,19,33,26,24,34,25,18
352,Serrolândia,10,22,40,62,19,9,4,8,1,2,4,0
353,Simões Filho,45,60,64,25,27,46,37,26,20,39,7,27
354,Sítio do Mato,3,1,0,0,0,0,0,0,0,0,0,0
355,Sítio do Quinto,9,20,0,0,0,0,0,0,0,0,0,0
356,Sobradinho,0,0,23,4,0,0,1,0,0,0,0,0
357,Souto Soares,7,4,11,5,1,0,0,0,0,0,0,0
358,Tabocas do Brejo Velho,0,3,0,0,0,0,0,0,0,0,0,0
359,Tanhaçu,0,0,0,0,1,0,0,0,0,0,0,0
360,Tanque Novo,9,14,17,3,2,0,0,0,0,0,0,0
361,Tanquinho,0,4,6,0,0,0,0,0,1,0,0,0
362,Taperoá,4,5,5,0,1,1,1,0,0,0,0,0
363,Tapiramutá,19,7,16,19,20,7,2,2,0,0,0,0
364,Teixeira de Freitas,65,214,636,312,162,51,25,26,26,19,39,43
365,Teodoro Sampaio,0,0,0,1,0,0,0,0,0,0,0,0
366,Teofilândia,2,8,9,1,2,0,0,0,0,0,0,0
367,Teolândia,1,1,5,2,0,0,0,0,0,0,0,0
368,Terra Nova,0,0,0,3,0,0,0,0,0,0,0,0
369,Tremedal,0,23,95,77,32,11,2,0,0,1,1,0
370,Tucano,6,8,18,1,2,1,4,3,0,0,0,0
371,Uauá,9,34,102,5,2,1,0,0,0,0,0,0
372,Ubaíra,0,0,5,1,0,0,0,0,0,0,0,0
373,Ubaitaba,6,8,6,4,0,1,0,0,0,0,0,0
374,Ubatã,2,17,125,39,24,14,0,0,0,1,1,0
375,Uibaí,2,0,3,5,3,0,1,0,0,1,3,0
376,Umburanas,2,8,50,45,3,1,0,0,0,0,0,0
377,Una,11,87,235,213,132,29,10,3,1,5,4,4
378,Urandi,0,0,1,0,0,0,0,0,0,0,0,0
379,Uruçuca,9,50,6,2,2,0,0,0,0,5,28,1
380,Utinga,3,9,7,0,1,0,1,0,0,0,0,0
381,Valença,51,205,202,58,8,0,1,1,0,0,0,0
382,Valente,5,8,16,4,0,0,2,2,1,2,1,0
383,Várzea da Roça,9,38,43,3,4,2,1,0,1,0,0,0
384,Várzea do Poço,1,2,0,0,0,0,0,0,0,0,0,0
385,Várzea Nova,0,5,2,0,1,0,0,0,0,1,1,0
386,Varzedo,0,0,2,0,2,3,0,1,2,0,2,0
387,Vera Cruz,2,8,11,11,89,44,121,42,18,18,26,4
388,Vereda,0,2,0,0,0,0,0,0,0,0,0,0
389,Vitória da Conquista,683,1048,441,476,188,73,25,9,7,16,15,4
390,Wagner,0,3,2,1,1,0,0,0,0,0,0,0
391,Wanderley,4,5,4,1,1,0,0,0,0,0,0,0
392,Wenceslau Guimarães,1,3,4,0,0,0,0,0,0,0,0,0
393,Xique-Xique,0,9,4,0,0,0,0,0,0,0,0,0
