,Município,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez
181,Itaju do Colônia,3,3,14,15,5,0,4,0,1,0,0,0
182,Itajuípe,16,45,76,44,20,8,6,1,0,3,1,2
183,Itamaraju,181,100,96,41,18,5,8,6,4,4,2,3
184,Itamari,0,0,0,1,1,0,0,0,0,0,0,0
185,Itambé,22,70,62,20,8,1,0,0,3,2,2,1
186,Itanagra,0,2,0,0,0,0,2,0,0,0,0,0
187,Itanhém,65,151,106,43,12,10,4,5,3,0,1,2
188,Itaparica,1,0,1,3,2,4,3,1,1,1,3,0
189,Itapé,33,47,72,27,2,1,1,1,3,0,1,2
190,Itapebi,0,25,97,163,47,22,12,7,0,0,2,1
191,Itapetinga,142,442,351,118,27,8,4,0,0,1,1,1
192,Itapicuru,0,1,0,1,0,1,1,0,0,0,0,0
193,Itapitanga,1,14,14,23,4,0,0,0,0,0,0,0
194,Itaquara,0,0,0,8,11,7,4,1,0,0,0,0
195,Itarantim,6,18,5,3,0,1,0,0,0,0,0,0
196,Itatim,16,10,33,47,5,5,6,0,1,0,2,0
197,Itiruçu,6,78,253,170,5,3,1,0,0,0,0,0
198,Itiúba,0,1,8,7,2,0,3,2,0,3,0,0
199,Itororó,48,61,54,77,18,3,0,0,0,0,0,0
200,Ituaçu,0,0,11,1,1,0,1,0,0,0,0,0
201,Ituberá,1,0,2,8,14,5,8,4,2,2,0,2
202,Iuiú,62,79,16,8,1,1,0,0,0,0,0,0
203,Jaborandi,0,3,17,12,2,1,3,3,5,0,0,0
204,Jacaraci,6,9,24,11,7,1,0,2,2,4,0,1
205,Jacobina,4,10,71,349,103,51,19,13,18,5,6,7
206,Jaguaquara,10,23,100,117,38,16,3,3,1,0,0,0
207,Jaguarari,4,0,1,4,5,0,0,3,1,6,0,1
208,Jaguaripe,0,0,5,4,2,0,0,0,0,0,0,0
209,Jandaíra,0,0,2,1,1,1,0,1,0,0,0,0
210,Jequié,1272,751,422,225,82,14,13,9,19,30,40,41
211,Jeremoabo,2,1,8,2,2,2,0,1,1,0,0,0
212,Jitaúna,8,26,32,20,6,8,2,0,1,1,0,1
213,João Dourado,1,25,227,127,34,6,0,2,0,1,0,0
214,Juazeiro,14,21,15,14,31,22,16,9,21,30,18,7
215,Jucuruçu,3,0,3,10,1,1,1,0,0,2,2,0
216,Jussara,6,5,17,14,2,1,3,0,2,0,0,0
217,Jussari,3,1,34,15,7,2,0,0,0,1,4,0
218,Jussiape,0,0,0,0,1,0,0,0,0,0,0,0
219,Lafaiete Coutinho,6,16,13,6,3,0,0,1,0,1,1,0
220,Lagoa Real,6,24,71,49,20,7,3,2,1,1,0,0
221,Laje,0,0,0,7,1,3,1,4,0,0,0,0
222,Lajedão,39,68,56,15,4,6,1,2,1,0,1,0
223,Lajedinho,1,4,18,5,0,0,0,0,0,0,1,0
224,Lajedo do Tabocal,0,12,203,118,1,0,0,0,0,0,0,0
225,Lamarão,4,0,3,9,7,4,1,0,0,0,0,0
226,Lapão,8,41,157,255,62,24,3,0,0,1,0,0
227,Lauro de Freitas,5,2,6,20,6,4,7,11,9,1,7,10
228,Lençóis,0,1,1,0,0,0,0,0,0,0,0,0
229,Licínio de Almeida,0,8,68,22,1,0,0,0,0,0,0,0
230,Livramento de Nossa Senhora,0,11,41,143,79,46,7,6,0,2,0,0
231,Luís Eduardo Magalhães,7,72,197,537,223,22,2,0,0,0,0,2
232,Macajuba,0,0,1,6,2,1,0,1,0,0,0,0
233,Macarani,7,90,31,11,6,0,0,0,0,0,0,0
234,Macaúbas,39,136,194,94,21,4,9,1,1,0,2,1
235,Macururé,0,0,0,0,0,0,0,0,1,0,0,0
236,Maetinga,0,0,3,22,6,0,1,0,0,0,0,0
237,Maiquinique,41,27,26,4,0,1,4,3,0,0,1,0
238,Mairi,5,20,8,24,21,10,4,5,5,6,4,2
239,Malhada,6,36,1,1,0,0,0,0,0,0,0,0
240,Malhada de Pedras,6,66,78,18,4,5,1,1,0,0,0,0
241,Manoel Vitorino,162,124,48,5,1,0,0,0,8,24,1,1
242,Mansidão,9,17,16,0,2,1,0,0,0,0,0,0
243,Maracás,0,6,45,26,5,1,1,0,5,3,3,1
244,Maragogipe,0,3,1,2,1,7,21,34,3,0,1,1
245,Maraú,0,0,0,5,2,0,5,2,0,1,0,0
246,Marcionílio Souza,3,10,11,6,3,1,1,0,2,1,0,0
247,Mascote,0,0,1,0,6,3,2,1,0,0,1,1
248,Mata de São João,3,1,5,6,11,9,6,4,4,0,0,2
249,Matina,12,37,40,19,8,0,0,1,0,0,0,0
250,Medeiros Neto,38,210,156,44,5,3,2,0,0,0,1,3
251,Miguel Calmon,2,3,37,18,1,2,4,1,2,0,0,2
252,Milagres,1,4,31,76,15,2,5,0,0,0,0,0
253,Mirangaba,0,2,1,4,2,8,0,2,1,0,0,0
254,Mirante,3,0,1,2,4,2,7,2,3,0,13,6
255,Monte Santo,5,1,4,5,6,6,16,11,4,2,4,0
256,Morpará,1,1,5,9,13,3,3,0,0,0,0,0
257,Morro do Chapéu,2,9,106,324,102,41,21,5,0,1,1,2
258,Mortugaba,0,1,8,4,1,0,0,0,0,0,0,0
259,Mucugê,0,0,2,0,0,0,0,0,1,0,0,0
260,Mucuri,86,309,597,516,152,53,18,1,2,0,2,4
261,Mulungu do Morro,94,204,167,84,23,3,0,0,0,0,2,1
262,Mundo Novo,2,2,2,5,3,3,1,0,1,1,0,0
263,Muniz Ferreira,1,0,0,2,0,1,0,0,0,0,0,0
264,Muquém de São Francisco,0,4,3,1,19,3,0,0,0,0,0,0
265,Muritiba,20,19,62,109,75,44,41,5,6,6,3,2
266,Mutuípe,0,0,3,22,9,3,4,2,0,2,1,0
267,Nazaré,0,0,4,25,28,3,3,3,3,2,1,0
268,Nilo Peçanha,0,1,2,4,2,3,4,8,0,0,1,0
269,Nordestina,0,0,2,6,3,2,0,1,0,0,1,0
270,Nova Canaã,4,9,9,9,4,2,0,0,0,0,0,0
271,Nova Fátima,3,6,24,15,12,2,5,1,4,4,5,1
272,Nova Ibiá,1,0,2,11,12,13,7,1,1,1,0,0
273,Nova Itarana,0,2,1,4,0,0,0,0,0,0,0,0
274,Nova Redenção,0,17,18,3,1,0,2,0,0,0,0,0
275,Nova Soure,1,0,0,0,0,6,6,0,0,0,0,0
276,Nova Viçosa,57,169,336,248,10,1,4,0,1,0,0,0
277,Novo Horizonte,2,12,17,14,0,12,0,0,0,0,0,0
278,Novo Triunfo,0,1,0,1,0,0,1,0,0,0,0,0
279,Oliveira dos Brejinhos,3,28,89,43,9,2,0,0,0,1,0,1
280,Ouriçangas,0,0,0,2,0,0,0,1,0,0,0,0
281,Ourolândia,12,27,25,43,12,3,2,5,1,3,0,2
282,Palmas de Monte Alto,48,50,13,0,1,0,0,0,0,0,0,0
283,Palmeiras,0,10,43,13,7,2,0,1,0,4,2,5
284,Paramirim,41,347,118,51,16,6,0,0,0,1,0,0
285,Paratinga,2,14,122,11,4,1,0,0,0,0,0,0
286,Paripiranga,2,3,10,9,17,9,6,1,1,0,1,2
287,Pau Brasil,3,3,47,54,16,13,5,2,1,1,2,0
288,Paulo Afonso,15,13,22,23,37,18,15,16,9,7,2,3
289,Pé de Serra,1,0,2,8,4,1,1,1,0,0,8,4
290,Pedro Alexandre,0,1,3,0,0,0,2,0,0,0,0,0
291,Piatã,0,0,0,1,0,0,0,0,0,0,0,0
292,Pilão Arcado,0,0,2,4,10,7,2,2,0,0,0,0
293,Pindaí,0,0,0,34,58,0,3,0,0,0,0,0
294,Pindobaçu,2,4,0,8,5,13,8,4,2,0,0,1
295,Pintadas,2,3,0,1,0,3,1,0,0,0,1,2
296,Piraí do Norte,0,0,0,0,0,2,0,0,0,0,0,0
297,Piripá,1,4,12,46,118,11,2,0,0,1,0,0
298,Piritiba,0,17,42,63,11,5,0,1,2,2,1,1
299,Planaltino,0,3,12,28,29,7,0,0,0,1,0,0
300,Planalto,0,1,52,217,109,25,2,5,1,0,0,0
301,Poções,26,16,38,53,13,3,1,0,4,1,1,0
302,Pojuca,1,1,1,4,1,3,3,1,0,0,1,1
303,Ponto Novo,4,5,3,5,4,2,0,2,1,1,0,0
304,Porto Seguro,45,176,384,358,171,86,42,5,14,4,6,14
305,Potiraguá,2,2,1,3,0,0,0,0,0,0,0,0
306,Prado,4,30,91,63,49,8,3,2,0,0,0,0
307,Presidente Dutra,3,8,87,59,23,5,5,0,0,0,0,0
308,Presidente Jânio Quadros,14,70,196,40,4,1,1,0,0,0,0,0
309,Presidente Tancredo Neves,0,0,0,0,0,0,1,0,1,0,0,0
310,Queimadas,0,3,0,0,1,0,0,0,0,0,0,0
311,Quijingue,6,26,27,38,5,2,0,0,1,2,8,3
312,Quixabeira,9,0,4,5,3,1,0,2,1,2,0,0
313,Rafael Jambeiro,23,75,28,25,5,1,1,3,5,2,0,0
314,Remanso,4,5,70,188,244,112,20,12,0,0,2,1
315,Retirolândia,1,1,1,3,4,1,2,0,0,5,0,0
316,Riachão das Neves,22,119,113,20,20,1,0,0,1,1,1,0
317,Riachão do Jacuípe,9,12,5,24,10,1,5,3,2,4,0,0
318,Riacho de Santana,73,53,31,7,7,1,1,0,0,0,0,0
319,Ribeira do Pombal,5,4,4,10,12,4,7,5,1,0,3,0
320,Ribeirão do Largo,0,0,3,4,1,0,0,0,0,0,0,0
321,Rio de Contas,0,0,5,44,81,20,0,0,0,0,0,0
322,Rio do Antônio,121,98,21,9,2,2,0,1,0,0,0,0
323,Rio do Pires,20,2,5,0,0,0,0,0,0,0,0,0
324,Rio Real,2,2,2,8,19,8,6,1,1,4,4,1
325,Ruy Barbosa,0,1,5,8,5,4,5,1,1,1,1,0
326,Salinas da Margarida,3,0,2,0,0,0,0,0,0,0,0,0
327,Salvador,172,172,280,353,287,264,260,216,180,183,190,190
328,Santa Bárbara,0,6,1,3,1,0,0,4,0,0,0,0
329,Santa Brígida,0,0,0,1,5,0,0,0,0,0,0,0
330,Santa Cruz Cabrália,3,10,15,22,3,1,0,0,0,0,0,1
331,Santa Cruz da Vitória,44,221,128,29,7,2,1,0,0,0,0,0
332,Santa Inês,0,2,17,8,0,4,0,0,2,0,0,0
333,Santa Luzia,8,18,9,6,0,0,0,0,1,0,1,0
334,Santa Maria da Vitória,12,123,142,65,52,8,2,0,1,2,0,0
335,Santa Rita de Cássia,0,12,22,22,49,90,15,5,3,1,1,0
336,Santa Teresinha,13,47,59,39,12,1,2,1,1,0,0,0
337,Santaluz,7,28,40,82,51,35,18,11,12,3,1,2
338,Santana,1,23,119,128,40,26,10,0,0,0,0,0
339,Santanópolis,0,0,0,2,0,0,0,0,0,0,2,0
340,Santo Amaro,8,1,2,4,1,0,1,1,1,0,0,2
341,Santo Antônio de Jesus,5,5,31,212,90,31,28,7,3,6,1,0
342,Santo Estêvão,5,63,103,21,2,4,0,3,1,0,2,1
343,São Desidério,2,12,44,26,31,8,2,0,1,11,1,0
344,São Domingos,5,6,8,2,4,2,0,0,0,0,0,0
345,São Felipe,0,1,0,5,2,2,0,1,1,0,0,1
346,São Félix,0,0,2,5,3,0,4,1,2,0,1,0
347,São Félix do Coribe,0,17,47,27,43,16,0,4,1,0,0,0
348,São Francisco do Conde,12,6,6,20,7,15,1,1,0,0,0,0
349,São Gabriel,3,6,18,38,21,14,1,2,0,1,0,0
350,São Gonçalo dos Campos,13,13,9,13,10,1,5,3,1,6,1,1
351,São José da Vitória,0,1,4,7,2,3,1,2,2,1,1,3
352,São José do Jacuípe,0,1,3,3,1,0,1,1,0,0,0,0
353,São Miguel das Matas,0,1,0,3,1,0,0,0,0,1,0,0
354,São Sebastião do Passé,6,2,10,16,8,7,9,5,1,0,2,1
355,Sapeaçu,35,17,42,43,11,10,11,7,3,3,1,1
356,Sátiro Dias,1,2,1,1,1,0,0,0,0,1,0,0
357,Saúde,3,1,3,31,18,1,1,0,0,1,0,0
358,Seabra,2,101,385,290,99,16,1,1,0,0,2,3
359,Sebastião Laranjeiras,0,4,0,5,7,4,3,0,0,0,0,0
360,Senhor do Bonfim,37,68,56,75,64,96,50,31,43,23,24,4
361,Sento Sé,26,71,9,2,0,0,0,1,1,0,1,0
362,Serra do Ramalho,6,33,10,5,2,0,0,1,0,0,0,0
363,Serra Dourada,30,51,42,18,7,3,0,1,0,0,0,0
364,Serra Preta,1,1,1,1,0,2,0,0,0,0,0,0
365,Serrinha,43,54,104,143,149,211,99,33,24,14,26,62
366,Serrolândia,6,6,7,10,11,6,21,15,5,3,2,2
367,Simões Filho,10,19,17,47,48,29,14,16,5,11,13,14
368,Sítio do Mato,0,3,1,0,1,1,0,1,0,0,0,0
369,Sítio do Quinto,12,14,17,1,1,1,2,2,0,0,0,1
370,Sobradinho,0,0,0,0,2,0,0,0,0,1,0,0
371,Souto Soares,0,4,46,53,44,24,7,0,0,0,1,1
372,Tabocas do Brejo Velho,1,2,0,0,5,0,0,1,0,0,0,0
373,Tanhaçu,1,0,13,8,7,3,0,1,0,0,0,1
374,Tanque Novo,161,295,165,30,6,0,2,1,4,0,0,0
375,Tanquinho,2,0,3,9,15,11,10,9,1,0,0,0
376,Taperoá,0,0,0,2,0,2,0,1,0,0,0,0
377,Tapiramutá,4,25,7,48,25,10,3,1,0,0,0,0
378,Teixeira de Freitas,491,733,1323,504,102,81,80,48,33,12,14,20
379,Teodoro Sampaio,2,1,0,1,3,2,1,1,0,1,0,0
380,Teofilândia,2,0,3,2,3,1,0,1,0,1,1,1
381,Teolândia,1,0,0,1,1,0,0,0,0,0,0,0
382,Terra Nova,0,2,9,8,4,4,7,0,4,0,1,2
383,Tremedal,0,38,0,2,3,1,2,3,6,8,4,9
384,Tucano,9,10,3,13,6,8,2,4,3,1,3,5
385,Uauá,0,8,3,1,0,0,0,0,0,0,0,0
386,Ubaíra,2,3,1,2,1,0,0,0,0,0,0,2
387,Ubaitaba,1,1,8,42,20,2,4,1,1,0,0,0
388,Ubatã,1,3,12,6,12,21,26,8,6,4,3,6
389,Uibaí,1,5,35,53,86,7,2,5,2,0,0,1
390,Umburanas,0,1,1,9,6,4,0,3,0,0,1,0
391,Una,32,125,321,296,57,8,6,1,2,1,1,0
392,Urandi,9,17,13,5,2,2,1,0,0,0,0,0
393,Uruçuca,21,45,19,42,16,1,0,0,0,0,0,0
394,Utinga,1,3,7,7,2,0,1,0,0,2,3,0
395,Valença,1,6,29,35,19,18,15,9,5,1,7,9
396,Valente,4,10,3,6,6,8,3,2,3,1,1,3
397,Várzea da Roça,2,2,1,6,2,8,4,1,2,0,0,0
398,Várzea do Poço,3,2,10,5,6,3,1,3,0,1,0,0
399,Várzea Nova,13,12,13,26,14,11,5,1,0,0,0,0
400,Varzedo,0,0,1,8,0,2,0,0,0,1,0,0
401,Vera Cruz,2,14,16,27,18,15,2,4,2,1,0,0
402,Vereda,3,11,14,5,5,4,0,0,0,0,0,0
403,Vitória da Conquista,51,72,206,355,137,38,30,26,11,6,14,7
404,Wagner,2,27,79,7,0,0,0,0,0,0,0,0
405,Wanderley,6,8,39,39,40,24,2,0,0,0,0,0
406,Wenceslau Guimarães,0,0,1,9,1,0,3,1,2,1,0,2
407,Xique-Xique,0,0,4,20,4,0,0,0,0,1,0,0
