,Município,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez
29,Botuporã,2,2,1,1,1,0,0,1,0,0,0,0
30,Brejões,0,0,0,0,2,1,0,0,0,0,0,0
31,Brejolândia,11,16,12,23,28,21,6,0,0,0,0,0
32,Brotas de Macaúbas,1,0,0,0,2,1,0,0,0,1,0,0
33,Brumado,1,1,1,2,2,0,1,0,0,0,0,6
34,Buerarema,1,0,0,0,0,0,0,0,0,0,0,1
35,Buritirama,5,10,54,48,8,2,0,0,2,0,0,0
36,Caatiba,0,0,0,0,0,0,0,0,0,2,0,0
37,Cachoeira,0,1,1,0,0,0,0,0,1,0,0,0
38,Caculé,0,0,0,2,0,0,0,0,0,0,0,0
39,Caém,0,0,1,0,0,0,0,0,0,0,0,0
40,Caetité,1,0,2,5,1,0,1,0,0,0,0,0
41,Cafarnaum,0,0,0,0,1,0,0,0,0,0,0,1
42,Camaçari,1,3,9,9,6,23,29,23,8,36,13,7
43,Camamu,0,0,0,0,0,0,0,0,0,0,0,3
44,Campo Alegre de Lourdes,1,0,0,0,7,5,6,4,0,0,0,0
45,Campo Formoso,3,0,0,0,2,0,0,0,0,0,0,3
46,Canápolis,1,5,58,10,2,2,1,1,0,0,0,0
47,Canarana,0,0,2,55,3,22,0,0,0,0,3,7
48,Canavieiras,0,0,0,0,1,0,0,0,0,0,0,0
49,Candeal,0,0,0,0,0,0,0,1,0,0,0,0
50,Candeias,0,0,1,1,0,1,1,1,0,0,2,2
51,Cândido Sales,0,1,0,1,0,0,0,0,0,0,0,0
52,Capim Grosso,0,0,0,0,1,0,0,0,0,0,0,0
53,Caravelas,0,0,1,2,0,0,0,0,0,0,0,0
54,Carinhanha,4,1,3,36,100,31,5,0,1,0,0,0
55,Casa Nova,0,0,0,0,0,0,14,107,98,97,41,7
56,Castro Alves,0,0,0,0,0,0,0,0,0,1,0,0
57,Catu,0,0,1,0,0,0,4,0,0,0,1,0
58,Caturama,0,0,0,0,0,0,0,1,1,1,4,1
59,Central,0,0,0,0,0,2,0,0,0,0,0,0
60,Cícero Dantas,0,0,1,1,3,1,1,0,1,0,0,0
61,Cipó,0,0,0,0,0,0,0,0,1,0,1,0
62,Coaraci,0,0,1,2,1,0,1,2,1,0,0,1
63,Conceição do Coité,0,0,0,0,1,0,0,0,0,0,1,0
64,Conceição do Jacuípe,1,0,0,0,0,0,0,2,0,0,1,2
65,Condeúba,0,0,0,0,0,3,0,0,0,0,0,0
66,Coração de Maria,0,0,0,0,0,1,0,10,0,2,0,1
67,Coribe,0,0,1,1,0,0,1,0,1,0,1,0
68,Correntina,2,1,62,421,178,9,2,0,1,0,1,0
69,Cotegipe,0,0,0,0,3,18,8,4,0,0,0,0
70,Cristópolis,0,0,0,1,0,1,1,4,1,1,5,3
71,Cruz das Almas,1,0,0,0,0,1,0,2,1,0,0,0
72,Curaçá,0,0,1,0,0,1,0,0,0,0,0,0
73,Dias d'Ávila,5,3,3,2,2,2,3,1,5,1,1,2
74,Dom Basílio,0,0,0,2,9,29,23,3,12,26,10,9
75,Érico Cardoso,0,0,0,0,0,0,0,0,1,1,0,1
76,Euclides da Cunha,0,0,0,0,0,0,0,0,0,1,13,0
77,Eunápolis,3,3,8,14,9,11,23,15,2,2,3,3
78,Fátima,1,0,1,0,0,0,0,0,0,0,0,0
79,Feira de Santana,41,35,34,26,19,47,91,138,96,122,187,299
80,Filadélfia,0,0,0,9,0,0,0,0,0,0,0,0
81,Floresta Azul,0,0,0,0,0,0,0,0,0,0,5,1
82,Formosa do Rio Preto,0,0,2,1,0,0,0,0,0,0,0,0
83,Gandu,0,0,1,0,0,1,0,1,0,0,0,0
84,Gentio do Ouro,2,0,0,0,0,0,1,8,4,13,26,0
85,Glória,0,3,1,0,0,0,0,3,1,0,0,0
86,Gongogi,0,0,0,0,0,0,0,0,0,1,0,0
87,Governador Mangabeira,3,0,1,0,0,0,3,0,1,0,5,22
88,Guajeru,0,0,0,0,0,0,0,0,0,0,1,0
89,Guanambi,0,2,2,3,2,1,0,1,0,0,1,1
90,Guaratinga,0,0,0,1,0,0,0,0,0,0,0,0
91,Iaçu,3,0,1,0,0,0,0,0,0,0,0,0
92,Ibiassucê,2,0,0,0,0,0,0,0,0,0,0,0
93,Ibicaraí,11,4,24,6,7,13,11,4,5,3,6,3
94,Ibicuí,0,0,0,1,0,0,0,0,0,0,0,0
95,Ibipeba,0,0,0,1,0,0,0,0,0,0,0,0
96,Ibipitanga,1,0,2,0,2,0,0,0,0,0,0,0
97,Ibirapitanga,0,0,0,0,0,0,0,0,1,0,0,0
98,Ibirapuã,0,0,0,0,0,0,0,0,1,0,0,0
99,Ibirataia,0,0,0,0,0,0,1,0,0,0,0,0
100,Ibotirama,1,4,18,33,59,24,6,5,3,1,0,0
101,Ichu,0,0,0,0,0,0,0,0,1,0,0,0
102,Igaporã,0,0,12,13,13,2,0,0,0,0,0,0
103,Igrapiúna,0,0,1,0,0,0,0,0,0,0,0,0
104,Ilhéus,37,91,40,24,5,2,0,5,4,2,1,2
105,Inhambupe,0,0,0,0,1,0,0,0,0,0,0,0
106,Ipecaetá,0,1,1,0,0,0,1,3,1,3,0,0
107,Ipiaú,3,2,3,3,2,0,0,2,5,1,1,0
108,Ipirá,0,2,1,4,10,1,3,0,0,0,0,0
109,Ipupiara,0,0,1,0,0,0,0,0,0,0,6,23
110,Iraquara,2,1,3,2,2,5,3,3,0,1,1,0
111,Irará,0,0,0,0,0,0,0,0,0,1,0,0
112,Irecê,1,0,6,4,1,0,0,0,1,1,0,3
113,Itabela,0,0,1,1,0,0,3,0,0,0,1,0
114,Itaberaba,16,6,4,12,0,0,0,0,0,0,2,0
115,Itabuna,33,22,32,77,20,19,5,7,13,9,19,15
116,Itacaré,5,3,1,0,0,0,0,0,0,0,2,0
117,Itagi,1,0,0,0,0,0,0,0,0,0,0,0
118,Itagimirim,0,0,0,0,1,0,0,0,0,0,0,1
119,Itaguaçu da Bahia,0,0,0,0,0,9,0,0,0,0,0,0
120,Itajuípe,1,3,0,0,0,0,1,0,0,0,0,1
121,Itamaraju,1,0,9,11,4,0,1,2,0,0,1,0
122,Itamari,1,0,1,1,0,0,0,0,0,0,0,0
123,Itanhém,0,0,0,0,0,0,41,75,21,1,0,0
124,Itaparica,0,1,0,0,0,0,0,0,0,0,0,0
125,Itapé,0,0,0,1,0,0,0,0,0,0,0,0
126,Itapebi,0,0,2,1,0,0,0,0,2,0,0,1
127,Itapetinga,0,1,0,0,0,0,0,0,0,0,0,1
128,Itapicuru,0,0,0,0,0,0,0,0,0,0,1,0
129,Itapitanga,0,0,0,1,0,0,0,0,0,0,0,0
130,Itiúba,0,0,0,2,0,3,1,1,3,1,0,0
131,Itororó,0,0,0,0,0,0,0,0,0,2,0,0
132,Ituaçu,0,0,1,1,1,0,0,0,0,0,0,0
133,Ituberá,0,0,5,0,0,0,0,0,0,0,0,0
134,Iuiú,0,1,1,0,1,0,0,1,1,0,0,0
135,Jaborandi,3,0,0,6,7,10,7,7,1,0,1,3
136,Jacaraci,0,0,0,0,2,0,0,0,0,0,0,0
137,Jacobina,2,5,5,3,5,4,2,4,0,0,1,1
138,Jaguaquara,4,2,0,0,2,1,3,3,0,1,0,0
139,Jaguarari,0,0,1,1,0,0,0,1,0,1,1,0
140,Jandaíra,0,0,0,1,1,0,0,0,0,0,0,0
141,Jequié,1,2,2,1,1,0,4,7,1,7,2,2
142,Jeremoabo,0,0,0,0,0,0,2,0,0,0,0,0
143,Jiquiriçá,0,0,0,0,0,0,0,0,0,0,1,0
144,Juazeiro,6,8,12,12,6,7,6,12,13,14,14,12
145,Jussara,0,0,0,0,1,0,0,0,0,0,0,0
146,Lajedinho,0,0,0,0,0,0,1,0,0,0,0,0
147,Lajedo do Tabocal,6,0,2,5,2,0,0,0,0,0,1,0
148,Lamarão,0,0,0,0,0,0,0,0,7,6,0,1
149,Lapão,0,0,0,0,1,0,0,0,0,0,0,0
150,Lauro de Freitas,6,4,5,6,2,4,7,6,3,5,4,2
151,Lençóis,1,0,0,0,1,3,0,0,0,0,2,1
152,Livramento de Nossa Senhora,0,0,59,72,15,9,1,0,1,0,0,1
153,Luís Eduardo Magalhães,10,15,6,8,9,6,0,3,2,2,0,4
154,Macaúbas,2,1,1,3,10,7,15,24,2,9,8,11
155,Madre de Deus,1,1,1,2,4,0,0,3,1,1,1,2
156,Maetinga,0,0,1,0,0,0,0,0,0,0,0,0
157,Mairi,2,0,0,4,1,0,1,0,0,0,3,4
158,Malhada,0,0,1,41,24,0,0,0,0,0,0,0
159,Manoel Vitorino,1,2,4,1,2,0,0,0,0,0,0,0
160,Maracás,5,10,6,9,11,0,1,0,1,0,1,3
161,Marcionílio Souza,0,0,0,0,0,0,0,0,0,1,0,1
162,Mata de São João,1,0,0,0,0,0,0,1,1,1,0,1
163,Matina,0,0,0,14,2,0,0,0,3,0,0,0
164,Medeiros Neto,1,2,1,0,1,1,2,2,0,1,1,1
165,Miguel Calmon,2,4,5,26,0,0,1,0,2,2,0,0
166,Mirangaba,0,0,0,0,0,0,1,1,0,0,0,0
167,Morpará,1,0,2,6,0,6,12,1,2,2,2,0
168,Morro do Chapéu,0,1,0,0,0,1,0,2,0,2,0,0
169,Mucuri,2,4,9,7,10,2,9,9,0,1,1,0
170,Mulungu do Morro,0,0,1,0,0,0,0,0,0,0,0,0
171,Mundo Novo,0,0,0,0,0,0,0,0,0,0,0,1
172,Muritiba,0,0,0,0,0,0,1,1,0,3,0,0
173,Mutuípe,0,0,0,0,0,0,0,0,0,0,1,0
174,Nilo Peçanha,0,1,0,0,0,0,0,0,0,0,0,0
175,Nordestina,0,1,0,0,0,1,0,0,0,0,0,0
176,Nova Canaã,0,0,1,0,0,0,0,0,0,0,0,0
177,Nova Itarana,0,0,0,0,0,0,0,1,0,0,1,0
178,Nova Viçosa,5,0,3,1,0,0,0,0,0,0,0,0
179,Novo Horizonte,0,0,0,1,0,0,0,0,0,0,0,0
180,Oliveira dos Brejinhos,0,1,4,53,103,71,17,6,1,3,6,3
181,Ourolândia,0,0,0,0,0,1,0,0,0,0,1,0
182,Palmas de Monte Alto,0,0,0,3,1,0,0,0,0,0,0,0
183,Palmeiras,1,0,0,0,0,0,1,0,0,0,1,0
184,Paramirim,0,0,0,3,17,10,2,31,76,149,169,66
185,Paratinga,0,1,6,223,118,21,13,6,1,0,0,0
186,Paripiranga,0,4,6,2,7,5,0,4,2,1,0,0
187,Pau Brasil,1,0,0,0,0,0,0,0,0,0,3,0
188,Paulo Afonso,1,0,0,2,0,0,1,0,0,0,0,0
189,Pé de Serra,0,1,14,3,7,1,0,2,0,0,2,0
190,Pilão Arcado,2,1,5,79,62,10,7,5,0,1,1,2
191,Pindobaçu,1,0,2,0,0,0,0,1,0,0,1,0
192,Piripá,0,0,0,0,0,0,0,0,0,1,0,0
193,Piritiba,0,0,0,0,0,1,0,0,0,0,0,0
194,Poções,2,1,0,0,0,0,0,0,0,0,0,0
195,Pojuca,0,0,0,0,0,1,0,0,0,0,1,0
196,Ponto Novo,0,0,0,0,0,0,1,0,0,0,0,0
197,Porto Seguro,15,13,14,9,5,7,1,4,6,9,6,2
198,Prado,0,0,3,1,0,0,1,0,1,0,1,0
199,Presidente Dutra,1,1,4,1,1,0,0,0,0,0,0,0
200,Presidente Jânio Quadros,1,0,0,1,0,0,0,0,0,0,0,0
201,Presidente Tancredo Neves,0,2,1,0,0,0,0,0,1,0,0,0
202,Queimadas,0,0,0,1,0,0,0,0,0,0,0,0
203,Quijingue,0,2,2,1,0,0,0,1,0,0,1,0
204,Quixabeira,0,0,0,3,0,0,0,0,0,1,0,0
205,Rafael Jambeiro,0,0,0,1,0,0,0,0,0,0,0,0
206,Remanso,4,1,2,4,49,85,52,31,3,2,3,2
207,Riachão das Neves,0,0,1,0,2,5,0,0,0,0,0,0
208,Riachão do Jacuípe,0,0,1,24,17,1,3,0,0,0,0,0
209,Riacho de Santana,0,32,47,16,18,2,0,0,0,12,15,14
210,Ribeira do Amparo,0,0,0,0,0,0,0,0,2,0,0,0
211,Ribeira do Pombal,28,30,2,1,5,0,1,2,0,0,0,0
212,Ribeirão do Largo,0,0,0,1,0,0,0,0,0,0,0,0
213,Rio de Contas,0,2,2,22,3,6,7,1,1,0,0,0
214,Rio do Antônio,0,0,0,0,0,0,0,0,0,0,0,1
215,Rio do Pires,0,0,0,0,0,0,2,3,0,1,1,0
216,Rio Real,0,0,0,0,0,3,1,0,0,1,0,0
217,Salvador,279,154,237,178,146,129,133,113,91,160,135,141
218,Santa Bárbara,0,0,0,0,0,0,0,2,0,1,0,1
219,Santa Brígida,0,0,0,0,1,0,0,0,0,0,0,0
220,Santa Cruz Cabrália,34,10,6,4,5,3,0,1,2,1,3,3
221,Santa Maria da Vitória,10,6,11,17,131,97,8,10,3,1,0,0
222,Santa Rita de Cássia,0,0,3,1,0,0,0,0,0,0,0,1
223,Santaluz,0,1,2,1,0,0,0,0,0,0,0,0
224,Santana,0,0,0,0,0,0,1,0,0,0,0,1
225,Santo Amaro,0,0,2,0,0,1,1,0,0,0,0,0
226,Santo Antônio de Jesus,1,1,4,1,1,0,0,0,0,3,3,2
227,Santo Estêvão,5,1,2,1,0,2,2,3,3,2,4,9
228,São Desidério,0,0,0,4,5,30,11,4,0,3,3,2
229,São Domingos,0,0,0,0,1,0,0,0,1,1,0,2
230,São Félix do Coribe,1,0,4,10,43,38,8,1,0,1,0,0
231,São Francisco do Conde,1,1,0,0,1,0,0,0,0,0,1,1
232,São Gabriel,0,0,1,1,0,0,1,0,0,0,0,1
233,São Gonçalo dos Campos,0,0,0,0,0,0,0,1,2,1,1,1
234,São José da Vitória,1,0,1,1,1,1,1,0,0,0,0,1
235,São Miguel das Matas,0,1,0,0,0,0,0,0,0,0,0,0
236,São Sebastião do Passé,0,1,1,2,2,0,0,0,0,0,0,0
237,Saubara,0,0,0,0,0,0,0,0,1,0,0,0
238,Seabra,0,1,0,0,0,0,0,0,0,0,0,0
239,Sebastião Laranjeiras,0,0,0,0,0,0,16,0,0,0,0,28
240,Senhor do Bonfim,4,2,1,0,1,1,3,0,1,1,0,0
241,Sento Sé,0,0,0,1,0,0,0,0,0,0,0,0
242,Serra do Ramalho,1,1,12,19,3,1,0,0,0,0,0,0
243,Serra Dourada,0,2,0,5,14,2,0,2,0,0,0,0
244,Serra Preta,0,0,0,0,1,0,0,3,0,0,0,0
245,Serrinha,2,3,8,3,0,1,0,0,0,0,1,2
246,Serrolândia,0,0,2,5,2,1,0,2,1,1,0,2
247,Simões Filho,4,1,0,0,0,4,0,0,0,0,1,1
248,Sítio do Mato,1,1,5,133,178,5,0,0,0,0,0,1
249,Sítio do Quinto,0,2,1,0,0,0,0,0,0,1,1,0
250,Sobradinho,0,0,0,2,0,0,0,0,1,0,0,0
251,Souto Soares,0,0,1,0,0,0,0,0,0,6,0,0
252,Tabocas do Brejo Velho,1,0,0,4,13,0,0,0,0,0,0,0
253,Tanhaçu,0,0,2,20,98,7,3,0,0,0,0,0
254,Tanque Novo,0,0,0,0,1,0,2,0,0,0,0,0
255,Tanquinho,2,1,1,1,0,0,1,0,0,0,0,3
256,Taperoá,4,2,5,2,3,1,0,0,0,2,1,0
257,Tapiramutá,4,0,3,0,0,0,1,1,0,0,0,0
258,Teixeira de Freitas,41,34,51,62,141,115,52,36,24,19,18,21
259,Teofilândia,0,0,1,0,0,0,0,0,0,0,0,0
260,Teolândia,3,0,0,0,0,0,0,0,0,0,0,0
261,Tucano,0,0,1,0,0,0,1,0,0,0,0,0
262,Uauá,0,0,1,0,2,0,0,0,1,0,1,0
263,Ubaitaba,0,1,1,0,0,0,0,0,0,0,0,1
264,Uibaí,0,1,0,0,0,1,0,0,0,0,0,0
265,Umburanas,0,0,0,0,0,0,0,0,0,1,0,0
266,Una,0,1,0,1,0,1,0,0,0,0,0,0
267,Uruçuca,0,0,2,0,0,0,0,0,0,0,0,0
268,Utinga,0,1,0,0,0,0,3,0,0,0,0,0
269,Valença,0,4,4,6,4,2,4,0,0,1,2,0
270,Valente,0,1,0,0,0,1,0,0,0,2,1,0
271,Várzea da Roça,0,0,0,0,0,0,0,1,0,0,0,0
272,Várzea Nova,0,2,0,1,3,0,0,1,0,1,0,0
273,Vera Cruz,1,0,1,0,6,0,0,0,0,0,0,1
274,Vitória da Conquista,11,12,13,11,4,5,1,4,2,4,3,3
275,Wagner,0,0,0,0,0,0,0,0,0,0,0,3
276,Wanderley,1,0,0,0,0,0,0,0,0,0,0,0
277,Wenceslau Guimarães,0,0,1,0,1,0,1,2,0,0,1,0
278,Xique-Xique,0,2,0,5,72,0,3,1,0,0,1,0
