,Município,Em Branco,Ignorado,Masculino,Feminino
70,Capim Grosso,0,0,0,0
71,Caraíbas,0,0,0,0
72,Caravelas,0,0,0,0
73,Carinhanha,0,0,0,0
74,Casa Nova,0,0,0,0
75,Castro Alves,0,0,0,0
76,Catolândia,0,0,0,0
77,Catu,0,0,0,0
78,Caturama,0,0,0,0
79,Central,0,0,0,0
80,Cícero Dantas,0,0,0,0
81,Coaraci,0,0,0,0
82,Cocos,0,0,0,0
83,Conceição da Feira,0,0,0,0
84,Conceição do Almeida,0,0,0,0
85,Conceição do Coité,0,0,0,0
86,Conceição do Jacuípe,0,0,0,0
87,Conde,0,0,0,0
88,Condeúba,0,0,0,0
89,Contendas do Sincorá,0,0,0,0
90,Coração de Maria,0,0,0,0
91,Cordeiros,0,0,0,0
92,Coribe,0,0,0,0
93,Coronel João Sá,0,0,0,0
94,Correntina,0,0,0,0
95,Cotegipe,0,0,0,0
96,Cristópolis,0,0,0,0
97,Cruz das Almas,0,0,0,0
98,Curaçá,0,0,0,0
99,Dário Meira,0,0,0,0
100,Dias d'Ávila,0,0,0,0
101,Dom Basílio,0,0,0,0
102,Elísio Medrado,0,0,0,0
103,Encruzilhada,0,0,0,0
104,Érico Cardoso,0,0,0,0
105,Esplanada,0,0,0,0
106,Euclides da Cunha,0,0,0,0
107,Eunápolis,0,0,0,0
108,Fátima,0,0,0,0
109,Feira da Mata,0,0,0,0
110,Feira de Santana,0,0,0,0
111,Filadélfia,0,0,0,0
112,Formosa do Rio Preto,0,0,0,0
113,Gandu,0,0,0,0
114,Gentio do Ouro,0,0,0,0
115,Glória,0,0,0,0
116,Gongogi,0,0,0,0
117,Governador Mangabeira,0,0,0,0
118,Guajeru,0,0,0,0
119,Guanambi,0,0,0,0
120,Guaratinga,0,0,0,0
121,Heliópolis,0,0,0,0
122,Iaçu,0,0,0,0
123,Ibiassucê,0,0,0,0
124,Ibicaraí,0,0,0,0
125,Ibicoara,0,0,0,0
126,Ibicuí,0,0,0,0
127,Ibipeba,0,0,0,0
128,Ibipitanga,0,0,0,0
129,Ibirapitanga,0,0,0,0
130,Ibirataia,0,0,0,0
131,Ibitiara,0,0,0,0
132,Ibititá,0,0,0,0
133,Ibotirama,0,0,0,0
134,Ichu,0,0,0,0
135,Igaporã,0,0,0,0
136,Iguaí,0,0,0,0
137,Ilhéus,0,0,0,0
138,Inhambupe,0,0,0,0
139,Ipecaetá,0,0,0,0
140,Ipiaú,0,0,0,0
141,Ipirá,0,0,0,0
142,Ipupiara,0,0,0,0
143,Iraquara,0,0,0,0
144,Irará,0,0,0,0
145,Irecê,0,0,0,0
146,Itabela,0,0,0,0
147,Itaberaba,0,0,0,0
148,Itabuna,0,0,0,0
149,Itacaré,0,0,0,0
150,Itagi,0,0,0,0
151,Itagibá,0,0,0,0
152,Itaguaçu da Bahia,0,0,0,0
153,Itajuípe,0,0,0,0
154,Itamaraju,0,0,0,0
155,Itamari,0,0,0,0
156,Itambé,0,0,0,0
157,Itanagra,0,0,0,0
158,Itanhém,0,0,0,0
159,Itaparica,0,0,0,0
160,Itapé,0,0,0,0
161,Itapebi,0,0,0,0
162,Itapetinga,0,0,0,0
163,Itapicuru,0,0,0,0
164,Itapitanga,0,0,0,0
165,Itaquara,0,0,0,0
166,Itarantim,0,0,0,0
167,Itatim,0,0,0,0
168,Itiruçu,0,0,0,0
169,Itiúba,0,0,0,0
170,Itororó,0,0,0,0
171,Ituaçu,0,0,0,0
172,Ituberá,0,0,0,0
173,Iuiú,0,0,0,0
174,Jaborandi,0,0,0,0
175,Jacaraci,0,0,0,0
176,Jacobina,0,0,0,0
177,Jaguaquara,0,0,0,0
178,Jaguarari,0,0,0,0
179,Jandaíra,0,0,0,0
180,Jequié,0,0,0,0
181,Jeremoabo,0,0,0,0
182,Jitaúna,0,0,0,0
183,João Dourado,0,0,0,0
184,Juazeiro,0,0,0,0
185,Jucuruçu,0,0,0,0
186,Jussara,0,0,0,0
187,Jussari,0,0,0,0
188,Lafaiete Coutinho,0,0,0,0
189,Lagoa Real,0,0,0,0
190,Laje,0,0,0,0
191,Lajedinho,0,0,0,0
192,Lajedo do Tabocal,0,0,0,0
193,Lapão,0,0,0,0
194,Lauro de Freitas,0,0,0,0
195,Lençóis,0,0,0,0
196,Livramento de Nossa Senhora,0,0,0,0
197,Luís Eduardo Magalhães,0,0,0,0
198,Macajuba,0,0,0,0
199,Macarani,0,0,0,0
200,Macaúbas,0,0,0,0
201,Madre de Deus,0,0,0,0
202,Maetinga,0,0,0,0
203,Maiquinique,0,0,0,0
204,Mairi,0,0,0,0
205,Malhada,0,0,0,0
206,Malhada de Pedras,0,0,0,0
207,Manoel Vitorino,0,0,0,0
208,Mansidão,0,0,0,0
209,Maracás,0,0,0,0
210,Maragogipe,0,0,0,0
211,Marcionílio Souza,0,0,0,0
212,Mata de São João,0,0,0,0
213,Matina,0,0,0,0
214,Miguel Calmon,0,0,0,0
215,Mirangaba,0,0,0,0
216,Mirante,0,0,0,0
217,Morpará,0,0,0,0
218,Morro do Chapéu,0,0,0,0
219,Mortugaba,0,0,0,0
220,Mucuri,0,0,0,0
221,Mulungu do Morro,0,0,0,0
222,Mundo Novo,0,0,0,0
223,Muquém de São Francisco,0,0,0,0
224,Muritiba,0,0,0,0
225,Mutuípe,0,0,0,0
226,Nordestina,0,0,0,0
227,Nova Canaã,0,0,0,0
228,Nova Fátima,0,0,0,0
229,Nova Ibiá,0,0,0,0
230,Nova Itarana,0,0,0,0
231,Nova Soure,0,0,0,0
232,Nova Viçosa,0,0,0,0
233,Novo Horizonte,0,0,0,0
234,Novo Triunfo,0,0,0,0
235,Oliveira dos Brejinhos,0,0,0,0
236,Ouriçangas,0,0,0,0
237,Ourolândia,0,0,0,0
238,Palmas de Monte Alto,0,0,0,0
239,Palmeiras,0,0,0,0
240,Paramirim,0,0,0,0
241,Paratinga,0,0,0,0
242,Paripiranga,0,0,0,0
243,Pau Brasil,0,0,0,0
244,Paulo Afonso,0,0,0,0
245,Pé de Serra,0,0,0,0
246,Pilão Arcado,0,0,0,0
247,Pindaí,0,0,0,0
248,Pindobaçu,0,0,0,0
249,Pintadas,0,0,0,0
250,Piripá,0,0,0,0
251,Planaltino,0,0,0,0
252,Planalto,0,0,0,0
253,Poções,0,0,0,0
254,Pojuca,0,0,0,0
255,Ponto Novo,0,0,0,0
256,Porto Seguro,0,0,0,0
257,Potiraguá,0,0,0,0
258,Prado,0,0,0,0
259,Presidente Dutra,0,0,0,0
260,Presidente Jânio Quadros,0,0,0,0
261,Presidente Tancredo Neves,0,0,0,0
262,Queimadas,0,0,0,0
263,Quijingue,0,0,0,0
264,Rafael Jambeiro,0,0,0,0
265,Remanso,0,0,0,0
266,Retirolândia,0,0,0,0
267,Riachão das Neves,0,0,0,0
268,Riachão do Jacuípe,0,0,0,0
269,Riacho de Santana,0,0,0,0
270,Ribeira do Pombal,0,0,0,0
271,Ribeirão do Largo,0,0,0,0
272,Rio de Contas,0,0,0,0
273,Rio do Antônio,0,0,0,0
274,Rio do Pires,0,0,0,0
275,Rio Real,0,0,0,0
276,Rodelas,0,0,0,0
277,Ruy Barbosa,0,0,0,0
278,Salvador,0,0,0,0
279,Santa Bárbara,0,0,0,0
280,Santa Brígida,0,0,0,0
281,Santa Cruz Cabrália,0,0,0,0
282,Santa Luzia,0,0,0,0
283,Santa Maria da Vitória,0,0,0,0
284,Santa Rita de Cássia,0,0,0,0
285,Santa Teresinha,0,0,0,0
286,Santaluz,0,0,0,0
287,Santana,0,0,0,0
288,Santanópolis,0,0,0,0
289,Santo Amaro,0,0,0,0
290,Santo Antônio de Jesus,0,0,0,0
291,Santo Estêvão,0,0,0,0
292,São Desidério,0,0,0,0
293,São Felipe,0,0,0,0
294,São Félix,0,0,0,0
295,São Félix do Coribe,0,0,0,0
296,São Francisco do Conde,0,0,0,0
297,São Gabriel,0,0,0,0
298,São Gonçalo dos Campos,0,0,0,0
299,São José da Vitória,0,0,0,0
300,São José do Jacuípe,0,0,0,0
301,São Sebastião do Passé,0,0,0,0
302,Sapeaçu,0,0,0,0
303,Saubara,0,0,0,0
304,Saúde,0,0,0,0
305,Seabra,0,0,0,0
306,Sebastião Laranjeiras,0,0,0,0
307,Senhor do Bonfim,0,0,0,0
308,Sento Sé,0,0,0,0
309,Serra do Ramalho,0,0,0,0
310,Serra Dourada,0,0,0,0
311,Serrinha,0,0,0,0
312,Serrolândia,0,0,0,0
313,Simões Filho,0,0,0,0
314,Sítio do Mato,0,0,0,0
315,Sítio do Quinto,0,0,0,0
316,Sobradinho,0,0,0,0
317,Souto Soares,0,0,0,0
318,Tabocas do Brejo Velho,0,0,0,0
319,Tanhaçu,0,0,0,0
320,Tanquinho,0,0,0,0
321,Taperoá,0,0,0,0
322,Tapiramutá,0,0,0,0
323,Teixeira de Freitas,0,0,0,0
324,Teodoro Sampaio,0,0,0,0
325,Teofilândia,0,0,0,0
326,Teolândia,0,0,0,0
327,Terra Nova,0,0,0,0
328,Tucano,0,0,0,0
329,Uauá,0,0,0,0
330,Ubaíra,0,0,0,0
331,Ubaitaba,0,0,0,0
332,Ubatã,0,0,0,0
333,Uibaí,0,0,0,0
334,Umburanas,0,0,0,0
335,Una,0,0,0,0
336,Urandi,0,0,0,0
337,Uruçuca,0,0,0,0
338,Utinga,0,0,0,0
339,Valença,0,0,0,0
340,Valente,0,0,0,0
341,Várzea da Roça,0,0,0,0
342,Várzea Nova,0,0,0,0
343,Vera Cruz,0,0,0,0
344,Vereda,0,0,0,0
345,Vitória da Conquista,0,0,0,0
346,Wagner,0,0,0,0
347,Wanderley,0,0,0,0
348,Wenceslau Guimarães,0,0,0,0
349,Xique-Xique,0,0,0,0
